date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:36:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:06:24%20GMT	https://jobify-demos.astoundify.com/classic/?p=1866	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index37d5.html	(from https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/)
15:36:28	2767/2767	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:06:24%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2F2013%2F07%2F22%2Fmiddle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed7db8	(from https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/)
15:37:33	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:06:25%20GMT	https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/?share=facebook	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/index5a58.html	(from https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/)
15:37:34	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:06:25%20GMT	https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/?share=twitter	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/index9a7b.html	(from https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/)
15:37:34	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:06:25%20GMT	https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/?share=linkedin	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/index9f21.html	(from https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/)
15:37:34	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:06:26%20GMT	https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/?share=google-plus-1	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/index386f.html	(from https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/)
15:38:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202017%2010:07:32%20GMT	https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/?share=email	E:/spec/jobiify/jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/index3081.html	(from https://jobify-demos.astoundify.com/classic/2013/07/22/middle-class-jobs-are-being-replaced-by-burger-flipping-retail-sales-low-pay-jobs/)
15:38:41	36694/36694	---M-Z	200	added ('OK')	application/rss+xml	etag:%222bcce1c42e9dbe11fb5f33d4567b6995-gzip%22	https://jobify-demos.astoundify.com/classic/category/developement/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/category/developement/feed/index.html	(from https://jobify-demos.astoundify.com/classic/category/developement/)
15:38:41	36670/36670	---M-Z	200	added ('OK')	application/rss+xml	etag:%222bcce1c42e9dbe11fb5f33d4567b6995-gzip%22	https://jobify-demos.astoundify.com/classic/category/news/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/category/news/feed/index.html	(from https://jobify-demos.astoundify.com/classic/category/news/)
15:38:41	26742/26742	---M-Z	200	added ('OK')	application/rss+xml	etag:%222bcce1c42e9dbe11fb5f33d4567b6995-gzip%22	https://jobify-demos.astoundify.com/classic/category/uncategorized/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/category/uncategorized/feed/index.html	(from https://jobify-demos.astoundify.com/classic/category/uncategorized/)
15:38:42	4067/4067	---MCZ	200	added ('OK')	text/css	etag:W/%22fe3-5575c2bd76d49-gzip%22	http://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.1.2	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe0226.css	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:43	11621/11621	---MCZ	200	added ('OK')	text/css	etag:W/%222d65-5575c2bd76d49-gzip%22	http://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.1.2	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin0226.css	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:44	836/836	---M-Z	200	added ('OK')	application/rss+xml	etag:%223e2700341ffc38200039ee109f2f890f-gzip%22	https://jobify-demos.astoundify.com/classic/product/jobify-coffee/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product/jobify-coffee/feed/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:44	2487/2487	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:08:41%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-coffee%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed4fda.json	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:08:41%20GMT	https://jobify-demos.astoundify.com/classic/?p=99991341	E:/spec/jobiify/jobify-demos.astoundify.com/classic/indexa15c.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:45	2613/2613	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:08:42%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-coffee%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed1ed5	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:47	357723/357723	---M--	200	added ('OK')	image/jpeg	etag:%225755b-531536be4a5af%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Coffee.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Coffee.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:49	106529/106529	---M--	200	added ('OK')	image/jpeg	etag:%221a021-531536bec3726%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Coffee-600x600.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Coffee-600x600.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:51	31567/31567	---MCZ	200	added ('OK')	application/javascript	etag:W/%227b4f-5575c2bd77ce9-gzip%22	http://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:51	9853/9853	---MCZ	200	added ('OK')	application/javascript	etag:W/%22267d-5575c2bd77ce9-gzip%22	http://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:52	5632/5632	---MCZ	200	added ('OK')	application/javascript	etag:W/%221600-5575c2bd78c8a-gzip%22	http://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.1.2	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min0226.js	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:53	48252/48252	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:08:44%20GMT	https://jobify-demos.astoundify.com/classic/product-category/coffee/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-category/coffee/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:53	47933/47933	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:08:46%20GMT	https://jobify-demos.astoundify.com/classic/product-tag/coffee/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-tag/coffee/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-coffee/)
15:38:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:08:50%20GMT	https://jobify-demos.astoundify.com/classic/?p=99991344	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index9a95.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-gin/)
15:38:54	827/827	---M-Z	200	added ('OK')	application/rss+xml	etag:%221765b0fdaeb423eba59edc6fb145fae1-gzip%22	https://jobify-demos.astoundify.com/classic/product/jobify-gin/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product/jobify-gin/feed/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-gin/)
15:38:54	2472/2472	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:08:51%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-gin%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedbbdd.json	(from https://jobify-demos.astoundify.com/classic/product/jobify-gin/)
15:38:55	2598/2598	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:08:52%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-gin%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedc4d4	(from https://jobify-demos.astoundify.com/classic/product/jobify-gin/)
15:38:56	41914/41914	---M--	200	added ('OK')	image/jpeg	etag:%22a3ba-531536bd989fc%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Bottle-600x600.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Bottle-600x600.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-gin/)
15:38:57	47892/47892	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:08:53%20GMT	https://jobify-demos.astoundify.com/classic/product-tag/gin/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-tag/gin/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-gin/)
15:38:57	48246/48246	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:08:54%20GMT	https://jobify-demos.astoundify.com/classic/product-category/spirits/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-category/spirits/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-gin/)
15:38:58	2469/2469	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:08:54%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-mug%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed3be4.json	(from https://jobify-demos.astoundify.com/classic/product/jobify-mug/)
15:38:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:08:55%20GMT	https://jobify-demos.astoundify.com/classic/?p=99991339	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index74a5.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-mug/)
15:38:59	827/827	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c3ecfaf0b29ee47fd5a68c856f6d376f-gzip%22	https://jobify-demos.astoundify.com/classic/product/jobify-mug/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product/jobify-mug/feed/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-mug/)
15:38:59	2595/2595	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:08:55%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-mug%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed73fe	(from https://jobify-demos.astoundify.com/classic/product/jobify-mug/)
15:39:01	65818/65818	---M--	200	added ('OK')	image/jpeg	etag:%221011a-531534b597ff4%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Mug-600x600.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Mug-600x600.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-mug/)
15:39:02	880419/880419	---M--	200	added ('OK')	image/jpeg	etag:%22d6f23-531534b4144f1%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Mug.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Mug.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-mug/)
15:39:03	48183/48183	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:08:58%20GMT	https://jobify-demos.astoundify.com/classic/product-category/mug/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-category/mug/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-mug/)
15:39:03	47873/47873	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:08:58%20GMT	https://jobify-demos.astoundify.com/classic/product-tag/mug/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-tag/mug/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-mug/)
15:39:03	2505/2505	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:09:00%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-note-book%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedeffb.json	(from https://jobify-demos.astoundify.com/classic/product/jobify-note-book/)
15:39:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:09:00%20GMT	https://jobify-demos.astoundify.com/classic/?p=99991337	E:/spec/jobiify/jobify-demos.astoundify.com/classic/indexbd72.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-note-book/)
15:39:04	845/845	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ba37a8c5244246f292e0acecec4a4c6b-gzip%22	https://jobify-demos.astoundify.com/classic/product/jobify-note-book/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product/jobify-note-book/feed/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-note-book/)
15:39:04	2631/2631	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:09:01%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-note-book%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedf7e7	(from https://jobify-demos.astoundify.com/classic/product/jobify-note-book/)
15:39:05	204110/204110	---M--	200	added ('OK')	image/jpeg	etag:%2231d4e-531532cea80ed%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Note-Book.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Note-Book.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-note-book/)
15:39:06	90229/90229	---M--	200	added ('OK')	image/jpeg	etag:%2216075-531532cf21264%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Note-Book-600x600.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/Jobify-Note-Book-600x600.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-note-book/)
15:39:08	2503/2503	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:09:03%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-tee-white%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embedc2a4.json	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:08	48256/48256	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:09:03%20GMT	https://jobify-demos.astoundify.com/classic/product-category/book/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-category/book/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-note-book/)
15:39:08	47928/47928	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:09:03%20GMT	https://jobify-demos.astoundify.com/classic/product-tag/book/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-tag/book/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-note-book/)
15:39:08	845/845	---M-Z	200	added ('OK')	application/rss+xml	etag:%228c010ee7dc42d46925307a905f926893-gzip%22	https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product/jobify-tee-white/feed/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:09:05%20GMT	https://jobify-demos.astoundify.com/classic/?p=99991328	E:/spec/jobiify/jobify-demos.astoundify.com/classic/index2081.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:09	2629/2629	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:09:06%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-tee-white%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed737e	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:11	268741/268741	---M--	200	added ('OK')	image/jpeg	etag:%22419c5-53152db33f02e%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/jobify-t-shirt.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/jobify-t-shirt.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:13	58791/58791	---M--	200	added ('OK')	image/jpeg	etag:%22e5a7-53152db3c0e44%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/jobify-t-shirt-600x600.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/jobify-t-shirt-600x600.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:13	11849/11849	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e49-5575c2bd78c8a-gzip%22	http://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=3.1.2	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min0226.js	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:14	47450/47450	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:09:08%20GMT	https://jobify-demos.astoundify.com/classic/product-category/t-shirt/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-category/t-shirt/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:14	49477/49477	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:09:09%20GMT	https://jobify-demos.astoundify.com/classic/product-tag/bag/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-tag/bag/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:15	63955/63955	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:09:11%20GMT	https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/?add-to-cart=99991326	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product/jobify-tee-white/index4940.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-tee-white/)
15:39:15	842/842	---M-Z	200	added ('OK')	application/rss+xml	etag:%228363090c524e66293c07457036b0d36f-gzip%22	https://jobify-demos.astoundify.com/classic/product/jobify-tote-bag/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product/jobify-tote-bag/feed/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-tote-bag/)
15:39:15	2499/2499	---MCZ	200	added ('OK')	application/json	date:Thu,%2023%20Nov%202017%2010:09:12%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-tote-bag%2F	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed8f6b.json	(from https://jobify-demos.astoundify.com/classic/product/jobify-tote-bag/)
15:39:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Nov%202017%2010:09:12%20GMT	https://jobify-demos.astoundify.com/classic/?p=99991326	E:/spec/jobiify/jobify-demos.astoundify.com/classic/indexe14b.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-tote-bag/)
15:39:16	2625/2625	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Nov%202017%2010:09:13%20GMT	https://jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjobify-demos.astoundify.com%2Fclassic%2Fproduct%2Fjobify-tote-bag%2F&format=xml	E:/spec/jobiify/jobify-demos.astoundify.com/classic/wp-json/oembed/1.0/embeda14a	(from https://jobify-demos.astoundify.com/classic/product/jobify-tote-bag/)
15:39:18	372526/372526	---M--	200	added ('OK')	image/jpeg	etag:%225af2e-53152c0b5a6f8%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/jobify-tote-bag.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/jobify-tote-bag.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-tote-bag/)
15:39:20	131/131	---MCZ	200	added ('OK')	application/javascript	etag:W/%2283-5575c2bd78c8a-gzip%22	http://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=3.1.2	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min0226.js	(from https://jobify-demos.astoundify.com/classic/account/lost-password/)
15:39:20	95090/95090	---M--	200	added ('OK')	image/jpeg	etag:%2217372-53152c0bd868f%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/jobify-tote-bag-600x600.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2016/04/jobify-tote-bag-600x600.jpg	(from https://jobify-demos.astoundify.com/classic/product/jobify-tote-bag/)
15:39:22	87769/87769	---M--	200	added ('OK')	image/jpeg	etag:%22156d9-53117fb7d6be7%22	https://17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2014/03/hero-job-image.jpg	E:/spec/jobiify/17314-presscdn-0-16-pagely.netdna-ssl.com/classic/wp-content/uploads/sites/2/2014/03/hero-job-image.jpg	(from https://jobify-demos.astoundify.com/classic/job/art-director-2/)
15:39:23	48233/48233	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Nov%202017%2010:09:16%20GMT	https://jobify-demos.astoundify.com/classic/product-category/bag/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/product-category/bag/index.html	(from https://jobify-demos.astoundify.com/classic/product/jobify-tote-bag/)
15:39:23	49463/49463	---M-Z	200	added ('OK')	application/rss+xml	etag:%222bcce1c42e9dbe11fb5f33d4567b6995-gzip%22	https://jobify-demos.astoundify.com/classic/job-category/design/feed/	E:/spec/jobiify/jobify-demos.astoundify.com/classic/job-category/design/feed/index.html	(from https://jobify-demos.astoundify.com/classic/job-category/design/)
